"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"179","Pharaoh Brown (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"180","Hayden Hurst (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"181","Dallas Goedert (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.0%"
"182","MyCole Pruitt (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"183","Chris Manhertz (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"184","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Tyler Higbee (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"189","Geoff Swaim (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"190","C.J. Uzomah (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
""
""
"1","Kyle Pitts (ATL)","4","5","91","22.8","49","2","2","0","0","0","0","1","21.1","21.1","89.9%"
"2","Cade Otton (TB)","9","10","81","9.0","29","1","2","0","0","0","0","1","20.1","20.1","65.0%"
"3","George Kittle (SF)","6","7","128","21.3","43","3","1","0","0","0","0","1","18.8","18.8","99.1%"
"4","Travis Kelce (KC)","10","12","90","9.0","25","1","1","0","0","0","0","1","15.0","15.0","99.7%"
"5","Adam Trautman (DEN)","4","4","85","21.3","37","1","1","0","0","0","0","1","14.5","14.5","0.1%"
"6","Tucker Kraft (GB)","3","3","78","26.0","67","1","1","0","0","0","0","1","13.8","13.8","45.0%"
"7","Trey McBride (ARI)","9","11","124","13.8","37","1","0","0","0","0","0","1","12.4","12.4","98.4%"
"8","David Njoku (CLE)","5","7","61","12.2","23","2","1","0","0","0","0","1","12.1","12.1","88.5%"
"9","Sam LaPorta (DET)","6","6","48","8.0","24","1","1","0","0","0","0","1","10.8","10.8","95.8%"
"10","Tyler Conklin (NYJ)","3","4","42","14.0","27","1","1","0","0","0","0","1","10.2","10.2","16.2%"
"11","Mark Andrews (BAL)","5","5","36","7.2","11","0","1","0","0","0","0","1","9.6","9.6","91.0%"
"12","Evan Engram (JAC)","4","5","36","9.0","14","0","1","0","0","0","0","1","9.6","9.6","86.8%"
"13","Dalton Kincaid (BUF)","4","7","31","7.8","12","0","1","0","0","0","0","1","9.1","9.1","83.7%"
"14","Josh Oliver (MIN)","2","2","30","15.0","25","1","1","0","0","0","0","1","9.0","9.0","0.3%"
"15","Zach Ertz (WAS)","7","11","77","11.0","20","1","0","0","0","0","0","1","7.7","7.7","54.2%"
"16","Brock Wright (DET)","1","1","8","8.0","8","0","1","0","0","0","0","1","6.8","6.8","1.0%"
"17","Nate Adkins (DEN)","1","1","3","3.0","3","0","1","0","0","0","0","1","6.3","6.3","0.0%"
"18","Brenton Strange (JAC)","5","5","59","11.8","21","2","0","0","0","0","0","1","5.9","5.9","9.9%"
"19","Brock Bowers (LV)","5","5","58","11.6","19","0","0","0","0","0","0","1","5.8","5.8","97.9%"
"20","Grant Calcaterra (PHI)","3","3","58","19.3","28","1","0","0","0","0","0","1","5.8","5.8","0.6%"
"21","Mike Gesicki (CIN)","7","8","73","10.4","24","1","0","0","0","0","1","1","5.3","5.3","31.5%"
"22","Dalton Schultz (HOU)","4","6","52","13.0","17","0","0","0","0","0","0","1","5.2","5.2","57.5%"
"23","Dawson Knox (BUF)","2","2","50","25.0","27","2","0","0","0","0","0","1","5.0","5.0","6.3%"
"24","Juwan Johnson (NO)","3","4","48","16.0","22","1","0","0","0","0","0","1","4.8","4.8","4.8%"
"25","Isaiah Likely (BAL)","4","4","47","11.8","25","1","0","0","0","0","0","1","4.7","4.7","46.3%"
"26","Hunter Henry (NE)","5","6","45","9.0","12","0","0","0","0","0","0","1","4.5","4.5","53.6%"
"27","Taysom Hill (NO)","2","4","21","10.5","14","0","0","4","20","0","0","1","4.2","4.2","45.2%"
"28","Will Dissly (LAC)","5","7","41","8.2","16","0","0","0","0","0","0","1","4.1","4.1","30.7%"
"29","Theo Johnson (NYG)","3","4","35","11.7","25","1","0","0","0","0","0","1","3.5","3.5","5.0%"
"30","AJ Barner (SEA)","2","2","34","17.0","20","1","0","0","0","0","0","1","3.4","3.4","1.7%"
"31","Cole Kmet (CHI)","1","1","14","14.0","14","0","0","0","0","0","0","1","3.4","3.4","56.1%"
"32","Josh Whyle (TEN)","2","2","33","16.5","33","1","0","0","0","0","0","1","3.3","3.3","0.0%"
"33","Erick All Jr. (CIN)","2","2","32","16.0","28","1","0","0","0","0","0","1","3.2","3.2","1.0%"
"34","Darnell Washington (PIT)","1","1","29","29.0","29","1","0","0","0","0","0","1","2.9","2.9","0.3%"
"35","Jake Ferguson (DAL)","6","8","23","3.8","10","0","0","0","0","0","0","1","2.3","2.3","82.4%"
"36","Noah Gray (KC)","3","3","23","7.7","10","0","0","0","0","0","0","1","2.3","2.3","3.0%"
"37","Noah Fant (SEA)","3","4","22","7.3","14","0","0","0","0","0","0","1","2.2","2.2","15.3%"
"38","John Bates (WAS)","1","2","20","20.0","20","1","0","0","0","0","0","1","2.0","2.0","0.0%"
"39","Jonnu Smith (MIA)","4","6","20","5.0","12","0","0","0","0","0","0","1","2.0","2.0","32.2%"
"40","Pat Freiermuth (PIT)","2","2","19","9.5","11","0","0","0","0","0","0","1","1.9","1.9","48.7%"
"41","Cade Stover (HOU)","2","3","19","9.5","14","0","0","0","0","0","0","1","1.9","1.9","0.7%"
"42","Hunter Long (LAR)","1","1","18","18.0","18","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"43","Lucas Krull (DEN)","2","2","18","9.0","15","0","0","0","0","0","0","1","1.8","1.8","0.1%"
"44","Colby Parkinson (LAR)","2","2","17","8.5","9","0","0","0","0","0","0","1","1.7","1.7","16.3%"
"45","Austin Hooper (NE)","3","4","15","5.0","6","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"46","Jeremy Ruckert (NYJ)","3","3","14","4.7","10","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"47","Elijah Higgins (ARI)","2","2","13","6.5","7","0","0","0","0","0","0","1","1.3","1.3","0.6%"
"48","Tommy Tremble (CAR)","2","3","13","6.5","8","0","0","0","0","0","0","1","1.3","1.3","0.1%"
"49","Charlie Woerner (ATL)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"50","Julian Hill (MIA)","3","3","11","3.7","6","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"51","MyCole Pruitt (PIT)","1","1","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"52","Johnny Mundt (MIN)","1","2","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.6%"
"53","Charlie Kolar (BAL)","1","2","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.1%"
"54","Ja'Tavion Sanders (CAR)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","5.0%"
"55","Geoff Swaim (CLE)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"56","John Samuel Shenker (LV)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"57","Jack Stoll (MIA)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"58","Kylen Granson (IND)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.2%"
"59","Gerald Everett (CHI)","1","2","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","1.0%"
"60","Jody Fortson Jr. (KC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Donald Parham Jr. (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Mitchell Fraboni (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"63","Matt Sokol (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Parker Hesse (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"65","Matt Orzech (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","N'Keal Harry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","T.J. Hockenson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.1%"
"68","Tommy Sweeney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"69","Foster Moreau (NO)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"70","Stephen Carlson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Drew Sample (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"72","Irv Smith Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Harrison Bryant (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"74","Feleipe Franks (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"76","Dalton Keene (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Mitchell Wilcox (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Luke Farrell (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Josiah Deguara (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Sean McKeon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Ben Sims (GB)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"85","Brayden Willis (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Joel Wilson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Payne Durham (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","E.J. Jenkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Tanner Taula (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Travis Vokolek (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Brady Russell (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Blake Whiteheart (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Zack Kuntz (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Luke Musgrave (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.4%"
"95","Princeton Fant (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Jaheim Bell (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Jake Tonges (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Rodney Williams (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Zaire Mitchell-Paden (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Cole Fotheringham (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Luke Schoonmaker (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.2%"
"102","Thomas Odukoya (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Tucker Fisk (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Jordan Murray (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Leroy Watson IV (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Messiah Swinson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Devin Culp (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Colson Yankoff (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Treyton Welch (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Mason Pline (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Thomas Yassmin (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Shawn Bowman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Jack Westover (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","David Martin-Robinson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Hayden Rucci (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Qadir Ismail (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Brenden Bates (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Brevyn Spann-Ford (DAL)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"120","Tip Reiman (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"121","Cam Grandy (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Tanner McLachlan (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Jared Wiley (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"124","Ben Sinnott (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.3%"
"125","Dallin Holker (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Greg Dulcich (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"127","Michael Mayer (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"128","Baylor Cupp (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Sammis Reyes (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","James Mitchell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Zach Davidson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Quintin Morris (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"133","Kenny Yeboah (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Peyton Hendershot (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Daniel Bellinger (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"137","Nick Muse (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Armani Rogers (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Cameron Latu (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","John FitzPatrick (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"141","Stone Smartt (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"142","Ko Kieft (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"144","Drew Ogletree (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","Teagan Quitoriano (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"146","Michael Jacobson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Shane Zylstra (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"148","Bernhard Seikovits (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Nikola Kalinic (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"151","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"152","Will Mallory (IND)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"153","Davis Allen (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"154","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Jordan Matthews (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Marcedes Lewis (CHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"166","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Robert Tonyan (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"169","Mo Alie-Cox (IND)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"170","Anthony Firkser (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"171","Eric Saubert (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"172","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Durham Smythe (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"174","Ross Dwelley (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"175","Tanner Hudson (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"176","Pharaoh Brown (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"177","Jordan Akins (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"178","Ian Thomas (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"179","Hayden Hurst (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"180","Dallas Goedert (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.0%"
"181","Chris Manhertz (NYG)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"182","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Tyler Higbee (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"187","Nick Vannett (TEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"188","C.J. Uzomah (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Eric Tomlinson (LAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"190","Chig Okonkwo (TEN)","2","5","14","7.0","18","0","0","0","0","0","1","1","-0.6","-0.6","6.8%"
""
""
"1","Mike Gesicki (CIN)","5","6","100","20.0","47","2","2","0","0","0","0","1","22.0","22.0","31.5%"
"2","Cade Otton (TB)","8","11","77","9.6","18","0","1","0","0","0","0","1","13.7","13.7","65.0%"
"3","Taysom Hill (NO)","4","5","41","10.3","15","0","0","5","19","1","0","1","12.0","12.0","45.2%"
"4","Josh Oliver (MIN)","5","5","58","11.6","14","0","1","0","0","0","0","1","11.8","11.8","0.3%"
"5","Theo Johnson (NYG)","3","6","51","17.0","35","1","1","0","0","0","0","1","11.1","11.1","5.0%"
"6","Brock Bowers (LV)","5","8","45","9.0","22","1","1","0","0","0","0","1","10.5","10.5","97.9%"
"7","Trey McBride (ARI)","3","4","35","11.7","15","0","0","1","2","1","0","1","9.7","9.7","98.4%"
"8","Nick Vannett (TEN)","2","2","33","16.5","24","1","1","0","0","0","0","1","9.3","9.3","0.0%"
"9","Ja'Tavion Sanders (CAR)","4","5","87","21.8","46","2","0","0","0","0","0","1","8.7","8.7","5.0%"
"10","Travis Kelce (KC)","14","16","100","7.1","20","1","0","0","0","0","1","1","8.0","8.0","99.7%"
"11","Foster Moreau (NO)","1","2","17","17.0","17","0","1","0","0","0","0","1","7.7","7.7","0.9%"
